measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Taiwan (Province of China),Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,555.8884559006999,628.25999088444,473.10509068181005
Incidence,Cambodia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,9350.623926520437,10819.657381795632,8041.156612589722
Incidence,Cambodia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0011356163383373,0.0013312816147371,0.0009524752837407
Incidence,Cambodia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,430.1489001952,497.72761260008997,369.91057499304003
Incidence,Lao People's Democratic Republic,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,3416.5512619778515,3938.1479674336906,2947.9786897237136
Incidence,Lao People's Democratic Republic,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0011313815362811,0.001326357594872,0.0009507118516757
Incidence,Lao People's Democratic Republic,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,441.90074965548,509.36467964941,381.29502327535
Incidence,Maldives,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,278.4425349873701,320.5192084221444,238.3735261353489
Incidence,Maldives,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0012446140179249,0.0014696418728395,0.0010463944472491
Incidence,Maldives,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,511.87674733054996,589.22868904182,438.21560959934
Incidence,Philippines,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,65982.14083467713,75801.9153711067,57345.24880647867
Incidence,Philippines,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0011193664622288,0.0013190552095953,0.0009331410031027
Incidence,Philippines,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,473.15740242134996,543.57492681877,411.22231899786
Incidence,Malaysia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,24270.48783553239,27941.29513462115,20776.766462147225
Incidence,Malaysia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0011354072451609,0.0013336528214236,0.0009605005680053
Incidence,Malaysia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,495.03422328874,569.90602860477,423.77435994437997
Incidence,Timor-Leste,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,714.8992657223276,827.3610690513267,615.509794939929
Incidence,Timor-Leste,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0012645479562569,0.0014868074647038,0.0010437624297253
Incidence,Timor-Leste,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,503.33997452919004,582.5210898796599,433.36271187031997
Incidence,Thailand,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,107287.8577337513,122723.01461859212,93197.959172391
Incidence,Thailand,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0011416044707857,0.0013418310003482,0.0009666096257025
Incidence,Thailand,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,551.949442502,631.35662256389,479.46303238882
Incidence,Myanmar,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,40746.40066346984,46755.47696659303,35184.788158922245
Incidence,Myanmar,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0013537391696227,0.001563611839358,0.0011559329017574
Incidence,Myanmar,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,482.65583878909996,553.83551886405,416.77652909074
Incidence,Sri Lanka,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,24346.877224697797,28310.7844296713,20886.03871045756
Incidence,Sri Lanka,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0012823883089895,0.00149417651289,0.001077401562293
Incidence,Sri Lanka,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,505.50952739525,587.81137002302,433.65280320106
Incidence,Kiribati,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,49.25060968620787,57.03692177214413,42.06186797596958
Incidence,Kiribati,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0008595751659148,0.0010144421110872,0.0007033735584462
Incidence,Kiribati,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,391.59751588428,453.50741893277,334.43896670085
Incidence,Solomon Islands,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,229.51954292204036,267.3433473876572,194.8446917124836
Incidence,Solomon Islands,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0009772112711158,0.0011469049485942,0.0008160815219203
Incidence,Solomon Islands,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,423.11085158909003,492.83764658894995,359.18903631699
Incidence,Micronesia (Federated States of),Both,55+ years,Alzheimer's disease and other dementias,Number,2021,51.33945052829318,59.226543045456616,43.28770549806708
Incidence,Micronesia (Federated States of),Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0009672386597792,0.0011531270531658,0.0007899119334542
Incidence,Micronesia (Federated States of),Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,390.14218244911,450.07830284309006,328.95482367742
Incidence,Viet Nam,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,83780.78055588293,95988.97711603023,72555.36513136301
Incidence,Viet Nam,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.001345867043302,0.0015643117673789,0.0011326923266916
Incidence,Viet Nam,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,479.60809115597004,549.49464281878,415.3475289069
Incidence,Vanuatu,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,107.3954088419399,125.53953278771117,90.52076400179696
Incidence,Vanuatu,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0008834151122623,0.0010628994924223,0.0007195608148611
Incidence,Vanuatu,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,374.5300678778,437.80577068736,315.68153845236
Incidence,Fiji,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,536.6100263376193,625.8986578090652,452.3445674776177
Incidence,Fiji,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0009160309757035,0.0010861991630718,0.0007581850353225
Incidence,Fiji,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,392.42912637746,457.72693656360997,330.80482049201
Incidence,Papua New Guinea,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,3093.131515533386,3578.344526727305,2622.4859601031258
Incidence,Papua New Guinea,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.000819132756978,0.0009755486510732,0.0006784634199054
Incidence,Papua New Guinea,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,376.61274397452,435.69119008655997,319.30799854748
Incidence,Tonga,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,79.30570473293275,91.86027326926316,68.00970858692736
Incidence,Tonga,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0015070637877961,0.0018301593987459,0.0012337781652189
Incidence,Tonga,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,590.48908906474,683.9670521392,506.38211975155
Incidence,Samoa,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,116.40638898366964,135.09293937336838,99.42918707302292
Incidence,Samoa,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0012293952471169,0.0014566241402494,0.0010187512167461
Incidence,Samoa,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,472.78289759122,548.6780569236299,403.83023285876004
Incidence,Georgia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,7371.944723450871,8397.976282164871,6392.38547666062
Incidence,Georgia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0018060190063541,0.0021536828006607,0.0015110207931802
Incidence,Georgia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,702.17788973764,799.90741725433,608.87485090772
Incidence,Kyrgyzstan,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,3837.085251399438,4373.411964306612,3311.9534280285743
Incidence,Kyrgyzstan,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0012947199816306,0.0015115949003653,0.0010881008199512
Incidence,Kyrgyzstan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,453.69003975762,517.10434300073,391.59940006274996
Incidence,Marshall Islands,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,18.075781366618948,21.40030197737204,14.91558436613392
Incidence,Marshall Islands,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.000785420461576,0.000956599302575,0.0006228760369218
Incidence,Marshall Islands,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,308.51350450054997,365.25569913131,254.57594950599
Incidence,Azerbaijan,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,7719.022120841981,8818.627195341163,6687.107511508324
Incidence,Azerbaijan,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0010908357817418,0.0013152698406984,0.0009235444561168
Incidence,Azerbaijan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,402.91395591592,460.3106343521,349.05055315517
Incidence,Tajikistan,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,3767.753071051868,4321.265368327542,3264.900789127505
Incidence,Tajikistan,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0010165799183495,0.0011988592063923,0.0008522206016468
Incidence,Tajikistan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,366.81804693824,420.70647752646,317.86173571627
Incidence,Kazakhstan,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,14482.65424597039,16665.914370570506,12495.651077939758
Incidence,Kazakhstan,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0011395251345906,0.001362058771334,0.0009320388209145
Incidence,Kazakhstan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,456.3700063186,525.16778467723,393.75657697422
Incidence,Armenia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,4772.224131171839,5494.085862868828,4117.535201718491
Incidence,Armenia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0014975710966324,0.0017607009559243,0.0012595487805435
Incidence,Armenia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,606.6754780285199,698.4431316655799,523.44725816313
Incidence,Mongolia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,1651.005394069498,1886.1287943230204,1434.1682409121672
Incidence,Mongolia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0010658940862172,0.0012514773907107,0.0008980072247286
Incidence,Mongolia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,418.18136797034,477.73551934564995,363.25892031521
Incidence,Bosnia and Herzegovina,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,6927.2306592597615,8078.119063729315,5949.290432551046
Incidence,Bosnia and Herzegovina,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0015809387839565,0.0018731562001167,0.0013371782193765
Incidence,Bosnia and Herzegovina,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,632.4686774326001,737.5468685383601,543.18096749215
Incidence,Uzbekistan,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,18504.550709793228,21210.060182166108,15920.520930262555
Incidence,Uzbekistan,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0011568429804198,0.0013669707061077,0.0009646535027707
Incidence,Uzbekistan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,398.06282561676,456.26271180669,342.47616417064
Incidence,Croatia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,11029.596502395589,12738.852416999123,9446.514964904947
Incidence,Croatia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0018730937370294,0.0022072620079827,0.0015810621476175
Incidence,Croatia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,739.58304670528,854.19618750757,633.43045386782
Incidence,Albania,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,4667.122095427665,5369.3922556302,4013.280637088157
Incidence,Albania,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0014907097972517,0.0017598602996867,0.00127515437918
Incidence,Albania,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,593.55938086005,682.87331629248,510.40455369732
Incidence,Bulgaria,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,16840.282066816082,19764.66031615166,14386.229284061716
Incidence,Bulgaria,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0017436420282095,0.0020930264514903,0.0014457607337789
Incidence,Bulgaria,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,708.49540209868,831.52829046902,605.24979693657
Incidence,Turkmenistan,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,3063.452296047445,3495.705861200302,2651.378925467125
Incidence,Turkmenistan,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0011678333733833,0.0013617585892925,0.0009873495031185
Incidence,Turkmenistan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,432.87378676252,493.95234112119,374.64674644684
Incidence,Hungary,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,23665.508979331527,27126.218437933443,20373.042673266988
Incidence,Hungary,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0018384700366171,0.0021640515762577,0.0015632883917384
Incidence,Hungary,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,744.16944753213,852.9925558002201,640.63679864036
Incidence,Poland,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,85985.65319911296,98708.59202636869,74200.63905709429
Incidence,Poland,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0018359317860069,0.0021331204563349,0.0015658137693372
Incidence,Poland,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,709.72474817761,814.73976195372,612.45135566356
Incidence,Czechia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,25607.431375268137,29552.223644675265,22090.296906271284
Incidence,Czechia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0018267205995366,0.0021285196787406,0.0015616365380409
Incidence,Czechia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,733.00974883249,845.92896935952,632.33218317007
Incidence,Serbia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,19009.063193420046,22000.58243206249,16358.567652110449
Incidence,Serbia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0016933274829151,0.0019863772215436,0.0014358135717372
Incidence,Serbia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,677.63186579024,784.27303703588,583.14744955935
Incidence,Slovenia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,5596.766971731533,6435.883686103351,4852.394366292521
Incidence,Slovenia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0020083977261633,0.0023419406122396,0.0017030319165248
Incidence,Slovenia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,764.38850168484,878.9923741128001,662.7244761070999
Incidence,Montenegro,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,968.938679258558,1127.3809168189382,826.1970656465048
Incidence,Montenegro,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0013296460293656,0.0015761641630677,0.0011301831846407
Incidence,Montenegro,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,555.66955117885,646.53343030516,473.80970796251
Incidence,Romania,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,44776.45128302846,51956.50268193975,38283.11163830316
Incidence,Romania,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.001909091935131,0.0022471581400921,0.0016015885789565
Incidence,Romania,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,745.60933499073,865.1702469286199,637.483422471
Incidence,Slovakia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,10299.70770317346,11835.413693803566,8942.741534102774
Incidence,Slovakia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0016249026414241,0.0018886578489897,0.0013737737148007
Incidence,Slovakia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,627.92502348938,721.54983771028,545.19714051019
Incidence,Belarus,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,18541.28687969994,21326.56731035393,15922.741730110076
Incidence,Belarus,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0014771572930447,0.0017555762882805,0.0012470879419798
Incidence,Belarus,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,644.55503097486,741.38037680453,553.52594216599
Incidence,Lithuania,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,7600.043797869179,8825.280055292023,6533.936730344697
Incidence,Lithuania,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.00176595523914,0.0020879718695384,0.0014989980711317
Incidence,Lithuania,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,785.30680345786,911.90954344038,675.14676285701
Incidence,North Macedonia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,2887.151165175022,3391.4327637664173,2450.161614617977
Incidence,North Macedonia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0011851744173216,0.0014252572011908,0.0009801136584718
Incidence,North Macedonia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,486.94940420066996,572.00197330249,413.24636992509
Incidence,Russian Federation,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,270748.24420457985,311674.49391782645,234046.96901940228
Incidence,Russian Federation,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.001350292697358,0.0015717405103887,0.0011561262693663
Incidence,Russian Federation,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,636.97643423416,733.26166291776,550.6311008859
Incidence,Republic of Moldova,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,6583.0449384409685,7482.000285318585,5674.941464249605
Incidence,Republic of Moldova,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.001478665925681,0.0017215830146048,0.001248960201266
Incidence,Republic of Moldova,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,623.49297682897,708.6347843819,537.48473236354
Incidence,Latvia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,5351.894540538028,6152.925053829923,4619.344950259312
Incidence,Latvia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0018890462414554,0.0022365302360832,0.0015907663473878
Incidence,Latvia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,813.3337452462899,935.0673000645701,702.00731731931
Incidence,Estonia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,3584.9342884630464,4131.220223452775,3113.3305743775863
Incidence,Estonia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0020062614623173,0.0023362900199161,0.0016990704771822
Incidence,Estonia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,819.45974990961,944.33214634557,711.658537808
Incidence,Japan,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,567743.1882208281,652813.4051802548,496001.8644277519
Incidence,Japan,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0027535517200001,0.003183624221886,0.0023572253540006
Incidence,Japan,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1087.61169067013,1250.5786172886,950.1785975386799
Incidence,Singapore,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,7466.703575380998,8253.223119072494,6705.235055128509
Incidence,Singapore,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0013243755173707,0.0015242262131496,0.0011408961658981
Incidence,Singapore,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,491.60977068225003,543.39442887951,441.47447860271
Incidence,Republic of Korea,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,113295.64036346183,128792.76453929118,98647.85204662885
Incidence,Republic of Korea,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0018307436695542,0.0021402157685108,0.0015595110662149
Incidence,Republic of Korea,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,677.45322044463,770.11853966491,589.8665195283801
Incidence,Ukraine,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,90600.66596503524,104827.31882685937,77616.44387147203
Incidence,Ukraine,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0014570720407478,0.0017294711245936,0.0012145365726068
Incidence,Ukraine,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,667.25732277078,772.03401728463,571.63090347099
Incidence,Australia,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,50842.99126576031,57221.01625240495,44566.10340606222
Incidence,Australia,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0016770711378861,0.0019365312430676,0.001434652174132
Incidence,Australia,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,686.3415414233,772.4400063560299,601.60835044231
Incidence,Brunei Darussalam,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,214.92243840931175,250.0924106220908,183.5496868684812
Incidence,Brunei Darussalam,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0009700811303702,0.0011593815281353,0.000796332827222
Incidence,Brunei Darussalam,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,358.95432069869,417.69371328174,306.55688466951
Incidence,Belgium,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,33661.95550404664,38681.06158113711,29132.18940601775
Incidence,Belgium,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0020299303199047,0.0023829807500277,0.0017412557158093
Incidence,Belgium,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,890.3459037993999,1023.09934814208,770.53531555046
Incidence,Austria,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,24830.319124120717,28835.880545113287,21296.598206456125
Incidence,Austria,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0020985175789848,0.0024619866761364,0.0017877751051298
Incidence,Austria,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,840.23227943841,975.77632888728,720.65482388069
Incidence,Denmark,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,11222.039282167236,12915.64559335588,9695.284231099697
Incidence,Denmark,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0014105308279715,0.0016582793201414,0.0011916206448702
Incidence,Denmark,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,582.89565217117,670.8650248011801,503.59287494673003
Incidence,New Zealand,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,10785.71006964828,12424.861574804734,9325.913925061406
Incidence,New Zealand,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.001714504914184,0.0019965186548701,0.0014609739066843
Incidence,New Zealand,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,756.13704061434,871.050491859,653.7973773431801
Incidence,Andorra,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,184.82788991517012,212.461658824108,158.67588304616658
Incidence,Andorra,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.001734735780348,0.0020280750308958,0.0014751963004886
Incidence,Andorra,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,698.47158842158,802.9006465727,599.64216507758
Incidence,Iceland,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,783.5614469161712,880.5720437974227,674.8581910265067
Incidence,Iceland,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0021253985260859,0.0024397507391763,0.0018217328125055
Incidence,Iceland,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,804.5920119885,904.20634553705,692.97119180881
Incidence,Israel,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,15043.65189727022,17361.09859641131,12912.350804109254
Incidence,Israel,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0017262537786177,0.0020200689219706,0.001471595102408
Incidence,Israel,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,752.73040208904,868.68712573411,646.08773714417
Incidence,Greece,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,36538.25941272509,42348.03601495455,31278.053281059896
Incidence,Greece,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0025739799492837,0.0030309884685705,0.0022090041388359
Incidence,Greece,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,994.1167282381,1152.18654876139,850.9993769050501
Incidence,France,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,160511.543734837,181357.5432107206,140285.3111673625
Incidence,France,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0017262063315306,0.0019821887893787,0.0014899641606114
Incidence,France,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,725.96407089871,820.24667693025,634.48455614254
Incidence,Cyprus,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,2395.371015085467,2813.434942599813,2041.1648356414248
Incidence,Cyprus,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0016633324768135,0.0019703549365102,0.0013977363065715
Incidence,Cyprus,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,685.3675722220901,804.98472431655,584.02150610424
Incidence,Finland,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,16434.861034606765,19098.574855177016,13992.32604158494
Incidence,Finland,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0021565334265295,0.0025320993497435,0.0018489428146861
Incidence,Finland,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,816.57133875932,948.9188137975699,695.2132046675
Incidence,Ireland,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,9357.503974564504,10843.193947225976,8001.590267516049
Incidence,Ireland,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0017924992373629,0.0021117398325875,0.0015267611252913
Incidence,Ireland,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,713.0242205733899,826.23100495201,609.70614379127
Incidence,Luxembourg,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,1006.7047227536524,1161.7730900492595,851.8611738073414
Incidence,Luxembourg,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0014214206025084,0.0016893560435144,0.0011958781664261
Incidence,Luxembourg,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,566.51289141595,653.7760452864201,479.3762517956
Incidence,Germany,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,335019.5658329088,377462.5449613264,294656.696663241
Incidence,Germany,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0025927467980284,0.0029867917015692,0.0022481201621207
Incidence,Germany,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,1063.0850087930598,1197.7651870320801,935.00544120282
Incidence,Netherlands,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,47435.7728676062,53814.50615457844,41275.96494424072
Incidence,Netherlands,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0019814297432519,0.002286450904427,0.0017127126989691
Incidence,Netherlands,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,810.74693289602,919.7688405311801,705.46678082523
Incidence,Spain,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,121203.7956596559,139260.08241907076,104789.06001885171
Incidence,Spain,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0019774291659236,0.0023154548946278,0.0016853612636658
Incidence,Spain,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,783.21927366133,899.8990502620701,677.1472050766599
Incidence,Switzerland,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,24339.81592557705,27985.134718512625,21047.336548846004
Incidence,Switzerland,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0020066140829927,0.002351751203176,0.0017021518089853
Incidence,Switzerland,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,830.4738140426,954.85198562068,718.13451312056
Incidence,Portugal,Both,55+ years,Alzheimer's disease and other dementias,Number,2021,35089.78550570611,40828.60889373263,30142.40526226588
Incidence,Portugal,Both,55+ years,Alzheimer's disease and other dementias,Percent,2021,0.0023129791338767,0.0027316863821863,0.0019803903890942
Incidence,Portugal,Both,55+ years,Alzheimer's disease and other dementias,Rate,2021,901.90180270514,1049.40498873134,774.74083275561
